time_s,accel_m_per_s2
0.0,0.001366556475075764
0.00048828125,0.20929736974897226
0.0009765625,0.3180473143088167
0.00146484375,0.5498333925238771
0.001953125,0.6286853301018552
0.00244140625,0.7976435097191141
0.0029296875,1.03265824634508
0.00341796875,1.1919237139511356
0.00390625,1.2669438341731976
0.00439453125,1.50517626632426
0.0048828125,1.5954779780152766
0.00537109375,1.7257892535276707
0.005859375,1.8174151639828175
0.00634765625,1.8685516845844057
0.0068359375,1.867904113867093
0.00732421875,1.9993935519939763
0.0078125,1.9973186486399277
0.00830078125,1.9800625460943837
0.0087890625,1.8816012719445296
0.00927734375,1.934487924005302
0.009765625,1.9320625889567735
0.01025390625,1.9258941405565442
0.0107421875,1.8421446719019758
0.01123046875,1.84570863245906
0.01171875,1.5686579673264673
0.01220703125,1.5139851718565454
0.0126953125,1.295653181112411
0.01318359375,1.1504956062520468
0.013671875,1.0494389377537903
0.01416015625,0.9287064667225662
0.0146484375,0.6434148815687919
0.01513671875,0.5772253940550481
0.015625,0.42760312506428116
0.01611328125,0.2081645018305759
0.0166015625,-0.036746519560972704
0.01708984375,-0.06232832050419981
0.017578125,-0.37171283600593347
0.01806640625,-0.4861976388787501
0.0185546875,-0.6148621867550899
0.01904296875,-0.857530309269829
0.01953125,-1.0576788359535556
0.02001953125,-1.201059578723702
0.0205078125,-1.3050933266255185
0.02099609375,-1.4573665110864114
0.021484375,-1.551007944923362
0.02197265625,-1.6043402801617481
0.0224609375,-1.7808760665854384
0.02294921875,-1.788307345994547
0.0234375,-1.8993915512259565
0.02392578125,-1.9411385720969179
0.0244140625,-1.9504519082965408
0.02490234375,-2.0860898007142645
0.025390625,-2.0315766770881742
0.02587890625,-2.0226871116473704
0.0263671875,-2.0046908715192813
0.02685546875,-1.919220289846596
0.02734375,-1.8217812309313461
0.02783203125,-1.7615089268335546
0.0283203125,-1.632326618683529
0.02880859375,-1.5268313427374334
0.029296875,-1.349531090220981
0.02978515625,-1.2480113635797452
0.0302734375,-1.11763259474383
