time_s,ecg_like_signal
0.0,-0.017173449990456485
0.001953125,-0.008257846454967832
0.00390625,-0.004949167440188535
0.005859375,-0.011938356066110383
0.0078125,-0.0012748174691691574
0.009765625,-0.0048508891043749615
0.01171875,0.01026500435195833
0.013671875,0.0015022536845442167
0.015625,-0.013619496311335497
0.017578125,0.004157655380801022
0.01953125,0.012411136190421482
0.021484375,-0.009690908189856193
0.0234375,0.004857931921296916
0.025390625,-0.008876103436226765
0.02734375,-0.015075722883856278
0.029296875,0.01663905255206959
0.03125,-0.012626381608124678
0.033203125,-0.001197381178044123
0.03515625,-0.015842428740581067
0.037109375,0.002004231384010873
0.0390625,0.003859846995516171
0.041015625,0.01594344954231173
0.04296875,-0.008469650416839523
0.044921875,0.002548907974507256
0.046875,0.0032611368110964617
0.048828125,0.006377759264666541
0.05078125,-0.012742070856088826
0.052734375,-0.009485351813511298
0.0546875,-0.0043350272069987055
0.056640625,0.005596829772837483
0.05859375,0.0027136564605243253
0.060546875,0.015271382309993623
0.0625,0.018545037791308783
0.064453125,-0.0022417303534319174
0.06640625,-0.013956986670381455
0.068359375,0.0016733755810269275
0.0703125,0.006350432281759013
0.072265625,-0.006957315092959463
0.07421875,-0.0025399745779463257
0.076171875,-0.0018693356835741057
0.078125,-0.006458010660585475
0.080078125,0.004966981234280617
0.08203125,0.013725632901141777
0.083984375,0.018300431038681116
0.0859375,-0.005689381124475923
0.087890625,0.003700153421259227
0.08984375,-0.0026070370611112766
0.091796875,0.009371275943939019
0.09375,0.0032194406794882405
0.095703125,0.01150109952986677
0.09765625,-0.004358591178138438
0.099609375,0.002482000726353913
0.1015625,-0.006565667838723409
0.103515625,-0.003124931172859944
0.10546875,0.009794623064183322
0.107421875,-0.012095836699706581
0.109375,-0.006658891473656804
0.111328125,0.01755286444218491
0.11328125,-0.008702608155193936
0.115234375,0.009442388368709956
0.1171875,0.0036038920891600596
0.119140625,0.004770775554733646
0.12109375,-0.005163541764471017
0.123046875,-0.0071706826100092136
0.125,0.005975230717620043
0.126953125,-0.0043120212729753655
0.12890625,-0.0007868531040794865
0.130859375,0.017028762776680383
0.1328125,0.015326690273054912
0.134765625,0.02385452757407708
0.13671875,0.011078387674877864
0.138671875,0.0044368244634562185
0.140625,0.002180100209464601
0.142578125,0.003259398837494675
0.14453125,0.0021977005978446075
0.146484375,-0.012247969347777223
0.1484375,-0.0021692533855109906
0.150390625,0.001618653270768396
0.15234375,0.0018437488566536032
0.154296875,0.0024932995410483806
0.15625,-0.008022568591779267
0.158203125,0.021222475233560245
0.16015625,-0.00456922382766221
0.162109375,-0.007933095087654381
0.1640625,0.0016985654105598946
0.166015625,0.002769866805158503
0.16796875,0.003130798240186737
0.169921875,-0.0234882843768498
0.171875,-0.006311603681939028
0.173828125,0.010945524231512552
0.17578125,-0.0053812178010969255
0.177734375,0.015726910889790998
0.1796875,0.002184260222046578
0.181640625,-0.00029844458275630787
0.18359375,0.008647957266181727
0.185546875,-0.004701831430877278
0.1875,0.001368543105907324
0.189453125,0.0010301803495235775
0.19140625,0.0037305899364581817
0.193359375,0.0027449203685880282
0.1953125,-0.008408969072115337
0.197265625,0.004162858835430731
0.19921875,-0.006589127930875711
0.201171875,0.009857728774170222
0.203125,0.005226966078458123
0.205078125,0.0048681175079275385
0.20703125,-0.007013749826927353
0.208984375,0.004758148057199896
0.2109375,0.003830647450500529
0.212890625,0.01171028024980367
0.21484375,0.007294915979807663
0.216796875,0.00905842298422437
0.21875,-0.012399837130545549
0.220703125,0.006156977066503864
0.22265625,-0.005143298445727529
0.224609375,-0.0034510081494127935
0.2265625,-0.0009521250029920733
0.228515625,0.007230834538403528
0.23046875,-0.0018892855217889015
0.232421875,0.0002654762995868894
0.234375,0.004840761741481333
0.236328125,0.00597718129701731
0.23828125,-0.0012948419278054032
0.240234375,0.014517652154135273
0.2421875,0.024002489467414217
0.244140625,0.0013217826254935988
0.24609375,0.005320612227470164
0.248046875,-0.0034980534157674987
0.25,0.01158276532437866
0.251953125,0.01494370311620153
0.25390625,-0.015975717143434567
0.255859375,0.0032012979285990996
0.2578125,0.0031737587552199365
0.259765625,-0.006055426727377998
0.26171875,-0.006818769437657497
0.263671875,-0.0021913137130940355
0.265625,-0.012403192320915428
0.267578125,0.0051123697891105
0.26953125,-0.0015968773264340333
0.271484375,-0.007693672478412529
0.2734375,-0.0028579955828478784
0.275390625,-0.0004871315396442992
0.27734375,0.007097473534160785
0.279296875,-0.0021719006663958305
0.28125,-0.005715992945740747
0.283203125,0.005292732860599874
0.28515625,-0.011991762888836086
0.287109375,-0.004428406067460179
0.2890625,0.00541227683008819
0.291015625,0.0025941538859388853
0.29296875,0.02378636409924484
0.294921875,-0.0011413677159596476
0.296875,7.442426618195303e-05
0.298828125,-0.000251824033224484
0.30078125,-0.0015543814296804476
0.302734375,0.007503108511145603
0.3046875,-0.009465672811206218
0.306640625,-0.022137176141486383
0.30859375,0.001662755282479499
0.310546875,0.006250968818610176
0.3125,-0.001259013142977821
0.314453125,-0.007855465975356453
0.31640625,-0.03142031442948746
0.318359375,-0.0011843279068222171
0.3203125,0.01583085336432168
0.322265625,0.011812499188150187
0.32421875,0.008172775236793942
0.326171875,0.008555177406378076
0.328125,0.012802378329759738
0.330078125,-0.005733018232725483
0.33203125,0.010358966421976493
0.333984375,0.00010149032909408302
0.3359375,0.0019842248685379934
0.337890625,0.014244958649869598
0.33984375,-0.016663891368338887
0.341796875,-0.0032845428749446477
0.34375,-0.009009522783897463
0.345703125,0.020108139316256844
0.34765625,0.009002942688635177
0.349609375,0.001589662396653101
0.3515625,0.01019593521562005
0.353515625,-0.007325700490762338
0.35546875,-0.006659682362463943
0.357421875,-0.003353877576976096
0.359375,0.001250309868770597
0.361328125,-0.0027225916031290175
0.36328125,0.007359505216892019
0.365234375,-0.005485486054380548
0.3671875,0.00804579532919469
0.369140625,-0.011720647738944087
0.37109375,-0.002557226827847144
0.373046875,0.011353539591238342
0.375,0.018087528308636806
0.376953125,0.007293881000491024
0.37890625,0.005853284310972765
0.380859375,-0.009499877373199388
0.3828125,0.011220978887917087
0.384765625,-0.009709135241884687
0.38671875,-0.005705995530065494
0.388671875,0.0041454549958304865
0.390625,0.011250721066038883
0.392578125,-0.0030889297705069254
0.39453125,0.0033150380457443542
0.396484375,-0.018308514927544955
0.3984375,-0.006103610450193257
0.400390625,0.006740215269999703
0.40234375,-0.010842044101280012
0.404296875,-0.0006557441637779662
0.40625,0.003039888657560361
0.408203125,0.006925045607010504
0.41015625,0.012907352630818075
0.412109375,-0.014704138670959129
0.4140625,-0.0017640868250942167
0.416015625,-0.0003242229779354821
0.41796875,0.02739100628837306
0.419921875,-0.007699449773421777
0.421875,-0.012487554925928318
0.423828125,0.0022320843585828267
0.42578125,0.001907651148182425
0.427734375,0.0008495742609945883
0.4296875,0.005019607364410967
0.431640625,-0.0011371508660848802
0.43359375,0.0002247935154293282
0.435546875,-0.016187738203178356
0.4375,-0.005271192592028462
0.439453125,-0.0015347608798810676
0.44140625,-0.020673671604957884
0.443359375,0.0033720382310241403
0.4453125,-0.008966271068172946
0.447265625,0.009989254771364175
0.44921875,0.008941331718417985
0.451171875,0.0023063991268668076
0.453125,-0.00847023010080151
0.455078125,0.006680513090582775
0.45703125,-0.008136963822940985
0.458984375,8.817510707169609e-05
0.4609375,0.021646748066986247
0.462890625,0.0036576276602373614
0.46484375,0.009979049254678662
0.466796875,0.004167197612662423
0.46875,0.0025459446529277215
0.470703125,-0.0016926917750184128
0.47265625,-0.013440641709365942
0.474609375,-0.0022669566011051974
0.4765625,-0.02190250018258643
0.478515625,0.012336021529650909
0.48046875,0.011295666891134792
0.482421875,0.006431544536088164
0.484375,0.009961550569137204
0.486328125,0.0015547712416725732
0.48828125,-0.0032369064892456448
0.490234375,-0.012579869352362955
0.4921875,-0.004793333654342264
0.494140625,0.0029630440216499706
0.49609375,0.006775288836882633
0.498046875,0.01966564330852882
0.5,0.006397681302480886
0.501953125,0.0038506887454307966
0.50390625,-0.000984781348838982
0.505859375,-0.006907181715048793
0.5078125,-0.0037956312432840694
0.509765625,-0.026694504583248253
0.51171875,-0.005237512121899707
0.513671875,-0.011603467920656472
