time_s,accel_m_per_s2
0.0,0.02028920589210314
0.000244140625,0.09675727752182717
0.00048828125,0.17655785796442403
0.000732421875,0.32859000064580124
0.0009765625,0.3029321829056003
0.001220703125,0.3980657249444589
0.00146484375,0.4913746099341613
0.001708984375,0.5683332365603102
0.001953125,0.6274325828607616
0.002197265625,0.6309868137618793
0.00244140625,0.6973911038645116
0.002685546875,0.713110207021602
0.0029296875,0.7145265257542233
0.003173828125,0.8044591129989918
0.00341796875,0.7313676752408681
0.003662109375,0.7467640931269302
0.00390625,0.7506345581383842
0.004150390625,0.8012384653604776
0.00439453125,0.8248613931992774
0.004638671875,0.694570640240845
0.0048828125,0.6474177037627109
0.005126953125,0.6088398507517369
0.00537109375,0.560070396681737
0.005615234375,0.48110986229541713
0.005859375,0.3814826254924963
0.006103515625,0.35042548738423696
0.00634765625,0.2630288377882379
0.006591796875,0.20019894164119806
0.0068359375,0.019598055145186977
0.007080078125,-0.09647496888433033
0.00732421875,-0.1712725603524186
0.007568359375,-0.25170489712531113
0.0078125,-0.3503849113171932
0.008056640625,-0.4588871039015881
0.00830078125,-0.49496566827539673
0.008544921875,-0.5996001583812396
0.0087890625,-0.6690206063754949
0.009033203125,-0.7563291614070311
0.00927734375,-0.8351845748213172
0.009521484375,-0.8225889178763106
0.009765625,-0.9343221311200837
0.010009765625,-0.9071010208869195
0.01025390625,-1.0214592576684445
0.010498046875,-0.9768466688434185
0.0107421875,-0.9448846565863678
0.010986328125,-0.9383009627773797
0.01123046875,-0.8856872783645083
0.011474609375,-0.8339875873709651
0.01171875,-0.7973343121432183
0.011962890625,-0.7881191472896885
0.01220703125,-0.6925099184296638
0.012451171875,-0.5793840460079702
0.0126953125,-0.47825687447424264
0.012939453125,-0.42633278829250876
0.01318359375,-0.36926216921319865
0.013427734375,-0.21194421989525225
0.013671875,-0.08879122586553671
0.013916015625,-0.017131930312800078
0.01416015625,0.16200992221592472
0.014404296875,0.2651899963839201
0.0146484375,0.3799351769978174
0.014892578125,0.4535296787851812
0.01513671875,0.49920385001681944
0.015380859375,0.6869759135125127
0.015625,0.7302286172349649
0.015869140625,0.8093757124199354
0.01611328125,0.8859353630170643
0.016357421875,0.9249819484368744
0.0166015625,0.9699156234404926
0.016845703125,1.0352303651269557
0.01708984375,1.0652098146321372
0.017333984375,0.9928566961370368
0.017578125,1.0468732627931505
0.017822265625,0.9685974703293332
0.01806640625,0.9748319806086959
0.018310546875,0.9495940739676983
0.0185546875,0.8614679018836219
0.018798828125,0.8330124214323685
0.01904296875,0.7937200977730056
0.019287109375,0.6831191586303689
0.01953125,0.600560755519634
0.019775390625,0.4837776707826259
0.02001953125,0.36931394666792033
0.020263671875,0.2861181588010513
0.0205078125,0.13636092980869086
0.020751953125,0.051151651903240614
0.02099609375,-0.03646216669254304
0.021240234375,-0.15167315891346247
0.021484375,-0.27408179570292707
0.021728515625,-0.4008889559177054
0.02197265625,-0.4693626862235456
0.022216796875,-0.5917676186502894
0.0224609375,-0.6869076841941072
0.022705078125,-0.8356689576131393
0.02294921875,-0.8491194289936697
0.023193359375,-0.9131666433851254
0.0234375,-0.949095811217525
0.023681640625,-1.027644296324
0.02392578125,-1.0650608827000458
0.024169921875,-1.0330520005604649
0.0244140625,-1.0121316186742775
0.024658203125,-1.0213697259768713
0.02490234375,-1.0096161512238444
0.025146484375,-1.0130369349378967
0.025390625,-0.8994326788319494
0.025634765625,-0.8845806524586101
0.02587890625,-0.7329880207762038
0.026123046875,-0.6730517885274553
0.0263671875,-0.6193045525690107
0.026611328125,-0.516780711581334
0.02685546875,-0.42619848070427857
0.027099609375,-0.29278158225883355
0.02734375,-0.2102719341362788
0.027587890625,-0.1004807392973279
0.02783203125,0.012602524596100166
0.028076171875,0.12548111781371865
0.0283203125,0.1660925060290523
0.028564453125,0.341109918836715
0.02880859375,0.4398156259154743
0.029052734375,0.5280897779762761
0.029296875,0.6626374973833811
0.029541015625,0.7553934162964558
0.02978515625,0.7630892191746519
0.030029296875,0.7996154801791718
0.0302734375,0.8762692631238427
0.030517578125,0.948887100084428
