time_s,accel_m_per_s2
0.0,0.6931009814146022
0.00048828125,1.085451691781064
0.0009765625,1.227158142159932
0.00146484375,1.5545905749734832
0.001953125,1.7908700867493683
0.00244140625,1.9400679931040121
0.0029296875,1.9574802609175102
0.00341796875,2.012399098952631
0.00390625,2.2003086796833005
0.00439453125,2.066293134971466
0.0048828125,2.032974323059596
0.00537109375,2.070935902040682
0.005859375,1.9701767855238586
0.00634765625,1.833551314018172
0.0068359375,1.7728952974775243
0.00732421875,1.6831983233816783
0.0078125,1.450987389180157
0.00830078125,1.359849441565929
0.0087890625,1.1722493951234956
0.00927734375,1.1168121503872275
0.009765625,0.9883384006213101
0.01025390625,0.8945091730354862
0.0107421875,0.8012641463538671
0.01123046875,0.7626678629342081
0.01171875,0.7917850074743229
0.01220703125,0.7391158394449351
0.0126953125,0.8278463107406315
0.01318359375,0.735573919249034
0.013671875,0.7316570024046943
0.01416015625,0.6930389688921788
0.0146484375,0.805653792578628
0.01513671875,0.7678808905366847
0.015625,0.7362342034731795
0.01611328125,0.7366604682220131
0.0166015625,0.8131036498244189
0.01708984375,0.5814711937668265
0.017578125,0.6079925723022716
0.01806640625,0.45398732470388237
0.0185546875,0.26385259539174016
0.01904296875,0.11780115970674064
0.01953125,-0.09235293015211136
0.02001953125,-0.2320634543740815
0.0205078125,-0.6731909048369178
0.02099609375,-0.8374527267751672
0.021484375,-1.150633266587987
0.02197265625,-1.4288575900000458
0.0224609375,-1.608867434625316
0.02294921875,-1.798156502365477
0.0234375,-2.1240358930750083
0.02392578125,-2.356505272417265
0.0244140625,-2.589069691750419
0.02490234375,-2.671280847103281
0.025390625,-2.8260289572250246
0.02587890625,-2.8869314680262916
0.0263671875,-2.86141829141913
0.02685546875,-2.81562778233415
0.02734375,-2.959073122190263
0.02783203125,-2.6363494113354964
0.0283203125,-2.4972651976967146
0.02880859375,-2.259552847840041
0.029296875,-2.016210009567785
0.02978515625,-1.7134908894882643
0.0302734375,-1.504394240949413
0.03076171875,-1.1451833213165385
0.03125,-0.7391220822511764
0.03173828125,-0.3850795815503945
0.0322265625,-0.05916908283543013
0.03271484375,0.38100140887416595
0.033203125,0.6058196212792238
0.03369140625,0.9313486478129891
0.0341796875,1.083618710710513
0.03466796875,1.4858679052657298
0.03515625,1.63060655173832
0.03564453125,1.8168831760764828
0.0361328125,1.9636881549816452
0.03662109375,2.0002881784174997
0.037109375,2.1505750013850693
0.03759765625,2.1757794713572616
0.0380859375,2.1033341594202013
0.03857421875,2.088114727101555
0.0390625,1.961481306079114
0.03955078125,1.8705579043248142
0.0400390625,1.7132252662115002
0.04052734375,1.512616724221698
0.041015625,1.4999246992790718
0.04150390625,1.2174805060252576
0.0419921875,1.2081205016828231
0.04248046875,1.0910363277277246
0.04296875,0.9575890263027126
0.04345703125,0.9435075838662657
0.0439453125,0.9019039490813833
0.04443359375,0.7375177989015207
0.044921875,0.7261343044124163
0.04541015625,0.7119146922750175
0.0458984375,0.7173735123651626
0.04638671875,0.7346843310744865
0.046875,0.7261609160826481
0.04736328125,0.6744024059428724
0.0478515625,0.7968878341641406
0.04833984375,0.8781754376586413
0.048828125,0.8991103055379409
0.04931640625,0.814154129223286
0.0498046875,0.6901506968478331
0.05029296875,0.6284442551976235
0.05078125,0.5634190684974222
0.05126953125,0.42707622370859166
0.0517578125,0.3165981403635001
0.05224609375,0.14940836417210585
0.052734375,0.05423321594283238
0.05322265625,-0.19055157616040164
0.0537109375,-0.47882477960493236
0.05419921875,-0.7219534733302015
0.0546875,-0.9364889937088572
0.05517578125,-1.2156770982286174
0.0556640625,-1.6179113515231256
0.05615234375,-1.8374567800676511
0.056640625,-2.1814434732334136
0.05712890625,-2.259079610340577
0.0576171875,-2.4084415982319705
0.05810546875,-2.73270602085139
0.05859375,-2.799596536707112
0.05908203125,-2.918605916764903
0.0595703125,-2.8100276547233327
0.06005859375,-2.926182424290585
0.060546875,-2.753369211137876
0.06103515625,-2.71603820829956
0.0615234375,-2.4447165194888707
0.06201171875,-2.361620141184507
0.0625,-2.0906806675901097
0.06298828125,-1.8400011735181894
0.0634765625,-1.501208871239337
0.06396484375,-1.1304147809935479
0.064453125,-0.8537916464519794
0.06494140625,-0.41317156675771904
0.0654296875,-0.28776156703535016
0.06591796875,0.2112617302070388
0.06640625,0.5532857703231647
0.06689453125,0.8132461110216194
0.0673828125,1.1421223785986694
0.06787109375,1.3696782985068607
0.068359375,1.5958339542918774
0.06884765625,1.8058991057904796
0.0693359375,1.9082787211506267
0.06982421875,2.0100733561751594
0.0703125,2.0156786555996336
0.07080078125,2.0700471148563073
0.0712890625,2.1637038269147184
0.07177734375,2.1151241735371835
0.072265625,1.9850707127015697
0.07275390625,1.8499381139966515
0.0732421875,1.7377146715239455
0.07373046875,1.6619092645640816
0.07421875,1.530121833929703
0.07470703125,1.391633501025749
0.0751953125,1.1853464297711072
0.07568359375,1.1076245068660497
0.076171875,1.0327373358934524
0.07666015625,0.9521064639354989
0.0771484375,0.8783953940863576
0.07763671875,0.7299235044305328
0.078125,0.6768679470982859
0.07861328125,0.7095016730913726
0.0791015625,0.670418659430537
0.07958984375,0.7344170037834369
0.080078125,0.6782428389481777
0.08056640625,0.6600249734029974
0.0810546875,0.7450256843484868
0.08154296875,0.7218754613629064
0.08203125,0.7114246129950251
0.08251953125,0.8462306189240044
0.0830078125,0.7093374947344501
0.08349609375,0.705699082196086
0.083984375,0.5669929414379238
0.08447265625,0.3306159537916322
0.0849609375,0.34591638743901887
0.08544921875,0.23670500646390036
0.0859375,0.1166973140877393
0.08642578125,-0.19836252423123704
0.0869140625,-0.3734311147796372
0.08740234375,-0.5552897737192117
0.087890625,-0.8936533879691191
0.08837890625,-1.16436626513306
0.0888671875,-1.4761623041080367
0.08935546875,-1.7493392734562803
0.08984375,-1.9658597246703975
0.09033203125,-2.1872390811870006
0.0908203125,-2.4376424101570056
0.09130859375,-2.601949979956242
0.091796875,-2.672412469002159
0.09228515625,-2.881597834264824
0.0927734375,-2.9536234772033003
0.09326171875,-2.9069571474257536
0.09375,-2.868118782005721
0.09423828125,-2.7570324020915518
0.0947265625,-2.608823702132006
0.09521484375,-2.3743184526628256
0.095703125,-2.1211205239391737
0.09619140625,-1.945416344207123
0.0966796875,-1.6873945053729487
0.09716796875,-1.2889322775698586
0.09765625,-0.9493156268851102
0.09814453125,-0.5890207492261637
0.0986328125,-0.2828970980491366
0.09912109375,0.06827722412538953
0.099609375,0.46680883234813003
0.10009765625,0.8367149982439608
0.1005859375,1.1102902698733588
0.10107421875,1.384381881667453
0.1015625,1.4643156066904086
0.10205078125,1.7992270511343786
0.1025390625,1.9208010942064249
0.10302734375,2.0283085068224858
0.103515625,2.1305425729518026
0.10400390625,2.116167023059998
0.1044921875,2.136110523961114
0.10498046875,2.0911210155138487
0.10546875,1.9925495333766716
0.10595703125,1.8823633261013082
0.1064453125,1.8608450405426022
0.10693359375,1.6931550053686553
0.107421875,1.5636277905271894
0.10791015625,1.4455487238723435
0.1083984375,1.2729131027610356
0.10888671875,1.073482132437855
0.109375,1.064069252693599
0.10986328125,0.8628048731156275
0.1103515625,0.9129235154150733
0.11083984375,0.7608200397510936
0.111328125,0.7595687181549516
0.11181640625,0.7171720892660086
0.1123046875,0.6923280594288799
0.11279296875,0.7596255873756382
0.11328125,0.6245701011674385
0.11376953125,0.826666139391001
0.1142578125,0.7719495690568224
0.11474609375,0.7567923426427509
0.115234375,0.8131140288552645
0.11572265625,0.7530539407348745
0.1162109375,0.7367935974481549
0.11669921875,0.6539834145942287
0.1171875,0.6068154074116776
0.11767578125,0.5869378765630193
0.1181640625,0.45717634924200223
0.11865234375,0.16609463103822547
0.119140625,0.08010048117391573
0.11962890625,-0.15650946210023253
0.1201171875,-0.3442518515859594
0.12060546875,-0.5602352841590629
0.12109375,-0.9444523820826891
0.12158203125,-1.1937640555405546
0.1220703125,-1.3329195023105307
0.12255859375,-1.6333141922878447
0.123046875,-1.9007990905334142
0.12353515625,-2.162511923893865
0.1240234375,-2.3319918645165707
0.12451171875,-2.5315820163092146
0.125,-2.649087635773387
0.12548828125,-2.870422892226362
0.1259765625,-2.8646611817575893
0.12646484375,-2.895110192414551
0.126953125,-2.902323507979436
0.12744140625,-2.791431873107605
0.1279296875,-2.653497835921937
0.12841796875,-2.452918572324059
0.12890625,-2.359120155647353
0.12939453125,-2.0570377181451316
0.1298828125,-1.6319828348729468
0.13037109375,-1.321771330286229
0.130859375,-0.9539780185501033
0.13134765625,-0.6146732486221894
0.1318359375,-0.3162361086860047
0.13232421875,0.0035141905877984284
0.1328125,0.39384214287623814
0.13330078125,0.6900870497451769
0.1337890625,0.9825036760424055
0.13427734375,1.2503630441636553
0.134765625,1.483310633429342
0.13525390625,1.750204252695706
0.1357421875,1.9725639463843705
0.13623046875,2.059286778045441
0.13671875,2.09404925148395
0.13720703125,2.2203804528544246
0.1376953125,2.082658149588302
0.13818359375,2.168658044112501
0.138671875,2.028682841787642
0.13916015625,1.9936335633999516
0.1396484375,1.7940686267374757
0.14013671875,1.685171993282533
0.140625,1.563622962217329
0.14111328125,1.3918913709711145
0.1416015625,1.3381198307818631
0.14208984375,1.1427972523940335
0.142578125,0.9717378041342205
0.14306640625,0.9464093079204017
0.1435546875,0.8620793797006105
0.14404296875,0.91128472778757
0.14453125,0.772631768928602
0.14501953125,0.636666774382989
0.1455078125,0.6697790828915036
0.14599609375,0.7363880022857776
0.146484375,0.7192415672438848
0.14697265625,0.6545169802420944
0.1474609375,0.7443659189785925
0.14794921875,0.7863540678013357
0.1484375,0.7190213819668982
0.14892578125,0.658817708018971
0.1494140625,0.7785101767272629
0.14990234375,0.7433458155613601
0.150390625,0.6280121711331081
0.15087890625,0.48738534518595644
0.1513671875,0.4379282855624235
0.15185546875,0.3066092699655521
0.15234375,0.08152347032747084
0.15283203125,-0.08955955228952824
0.1533203125,-0.19287919565689948
0.15380859375,-0.5346843658507086
0.154296875,-0.7006506965177612
0.15478515625,-0.9794148315597646
0.1552734375,-1.3068891270364624
0.15576171875,-1.6091214987030396
0.15625,-1.8949248513768022
0.15673828125,-2.1497795377313174
0.1572265625,-2.3777265457028838
0.15771484375,-2.4850221672401807
0.158203125,-2.7965664673545505
0.15869140625,-2.716563635896044
0.1591796875,-2.924432693136502
0.15966796875,-2.8639421236363503
0.16015625,-2.89692749182576
0.16064453125,-2.7633302317203454
0.1611328125,-2.6143456574658765
0.16162109375,-2.5475242138789906
0.162109375,-2.2240071582515166
0.16259765625,-2.042030755889365
0.1630859375,-1.7701134804613983
0.16357421875,-1.5232739328518536
0.1640625,-1.1676711695558075
